-111.6000 43.0000 24.0000 3.6355
-111.6000 43.0000 25.0000 3.6627
-111.6000 43.0000 26.0000 3.6889
-111.6000 43.0000 27.0000 3.7139
-111.6000 43.0000 28.0000 3.7373
-111.6000 43.0000 29.0000 3.7593
-111.6000 43.0000 30.0000 3.7802
-111.6000 43.0000 31.0000 3.7983
-111.6000 43.0000 32.0000 3.8136
-111.6000 43.0000 33.0000 3.8266
-111.6000 43.0000 34.0000 3.8370
-111.6000 43.0000 35.0000 3.8454
-111.6000 43.0000 36.0000 3.8525
-111.6000 43.0000 37.0000 3.8638
-111.6000 43.0000 38.0000 3.8764
-111.6000 43.0000 39.0000 3.8912
-111.6000 43.0000 40.0000 3.9058
-111.6000 43.0000 41.0000 3.9202
-111.6000 43.0000 42.0000 3.9329
-111.6000 43.0000 43.0000 3.9430
-111.6000 43.0000 44.0000 3.9461
-111.6000 43.0000 45.0000 3.9459
-111.6000 43.0000 46.0000 3.9438
-111.6000 43.0000 47.0000 3.9424
-111.6000 43.0000 48.0000 3.9423
-111.6000 43.0000 49.0000 3.9425
-111.6000 43.0000 50.0000 3.9431
-111.5000 43.0000 0.0000 3.0221
-111.5000 43.0000 1.0000 3.0232
-111.5000 43.0000 2.0000 3.0302
-111.5000 43.0000 3.0000 3.0269
-111.5000 43.0000 4.0000 3.0207
-111.5000 43.0000 5.0000 3.0242
-111.5000 43.0000 6.0000 3.0417
-111.5000 43.0000 7.0000 3.0653
-111.5000 43.0000 8.0000 3.0982
-111.5000 43.0000 9.0000 3.1309
-111.5000 43.0000 10.0000 3.1648
-111.5000 43.0000 11.0000 3.2003
-111.5000 43.0000 12.0000 3.2395
-111.5000 43.0000 13.0000 3.2740
-111.5000 43.0000 14.0000 3.3118
-111.5000 43.0000 15.0000 3.3467
-111.5000 43.0000 16.0000 3.3798
-111.5000 43.0000 17.0000 3.4131
-111.5000 43.0000 18.0000 3.4456
-111.5000 43.0000 19.0000 3.4785
-111.5000 43.0000 20.0000 3.5107
-111.5000 43.0000 21.0000 3.5428
-111.5000 43.0000 22.0000 3.5730
-111.5000 43.0000 23.0000 3.6034
-111.5000 43.0000 24.0000 3.6319
-111.5000 43.0000 25.0000 3.6607
-111.5000 43.0000 26.0000 3.6891
-111.5000 43.0000 27.0000 3.7153
-111.5000 43.0000 28.0000 3.7415
-111.5000 43.0000 29.0000 3.7664
-111.5000 43.0000 30.0000 3.7895
-111.5000 43.0000 31.0000 3.8102
-111.5000 43.0000 32.0000 3.8297
-111.5000 43.0000 33.0000 3.8452
-111.5000 43.0000 34.0000 3.8596
-111.5000 43.0000 35.0000 3.8699
-111.5000 43.0000 36.0000 3.8809
-111.5000 43.0000 37.0000 3.8951
-111.5000 43.0000 38.0000 3.9123
-111.5000 43.0000 39.0000 3.9267
-111.5000 43.0000 40.0000 3.9431
-111.5000 43.0000 41.0000 3.9548
-111.5000 43.0000 42.0000 3.9665
-111.5000 43.0000 43.0000 3.9738
-111.5000 43.0000 44.0000 3.9757
-111.5000 43.0000 45.0000 3.9754
-111.5000 43.0000 46.0000 3.9726
-111.5000 43.0000 47.0000 3.9717
-111.5000 43.0000 48.0000 3.9724
-111.5000 43.0000 49.0000 3.9724
-111.5000 43.0000 50.0000 3.9724
-111.4000 43.0000 0.0000 3.0440
-111.4000 43.0000 1.0000 3.0491
-111.4000 43.0000 2.0000 3.0603
-111.4000 43.0000 3.0000 3.0727
-111.4000 43.0000 4.0000 3.0707
-111.4000 43.0000 5.0000 3.0850
-111.4000 43.0000 6.0000 3.1011
-111.4000 43.0000 7.0000 3.1266
-111.4000 43.0000 8.0000 3.1563
-111.4000 43.0000 9.0000 3.1851
-111.4000 43.0000 10.0000 3.2131
-111.4000 43.0000 11.0000 3.2419
-111.4000 43.0000 12.0000 3.2734
-111.4000 43.0000 13.0000 3.3021
-111.4000 43.0000 14.0000 3.3309
-111.4000 43.0000 15.0000 3.3603
-111.4000 43.0000 16.0000 3.3883
-111.4000 43.0000 17.0000 3.4192
-111.4000 43.0000 18.0000 3.4473
-111.4000 43.0000 19.0000 3.4777
-111.4000 43.0000 20.0000 3.5083
-111.4000 43.0000 21.0000 3.5386
-111.4000 43.0000 22.0000 3.5692
-111.4000 43.0000 23.0000 3.5985
-111.4000 43.0000 24.0000 3.6279
-111.4000 43.0000 25.0000 3.6567
-111.4000 43.0000 26.0000 3.6869
-111.4000 43.0000 27.0000 3.7156
-111.4000 43.0000 28.0000 3.7434
-111.4000 43.0000 29.0000 3.7698
-111.4000 43.0000 30.0000 3.7959
-111.4000 43.0000 31.0000 3.8200
-111.4000 43.0000 32.0000 3.8413
-111.4000 43.0000 33.0000 3.8613
-111.4000 43.0000 34.0000 3.8784
-111.4000 43.0000 35.0000 3.8936
-111.4000 43.0000 36.0000 3.9075
-111.4000 43.0000 37.0000 3.9242
-111.4000 43.0000 38.0000 3.9426
-111.4000 43.0000 39.0000 3.9600
-111.4000 43.0000 40.0000 3.9761
-111.4000 43.0000 41.0000 3.9888
-111.4000 43.0000 42.0000 3.9967
-111.4000 43.0000 43.0000 4.0022
-111.4000 43.0000 44.0000 4.0034
-111.4000 43.0000 45.0000 4.0034
-111.4000 43.0000 46.0000 4.0027
-111.4000 43.0000 47.0000 4.0024
-111.4000 43.0000 48.0000 4.0022
-111.4000 43.0000 49.0000 4.0017
-111.4000 43.0000 50.0000 4.0008
-111.3000 43.0000 0.0000 2.9926
-111.3000 43.0000 1.0000 2.9990
-111.3000 43.0000 2.0000 3.0493
-111.3000 43.0000 3.0000 3.0893
-111.3000 43.0000 4.0000 3.1283
-111.3000 43.0000 5.0000 3.1604
-111.3000 43.0000 6.0000 3.1959
-111.3000 43.0000 7.0000 3.2330
-111.3000 43.0000 8.0000 3.2656
-111.3000 43.0000 9.0000 3.2952
-111.3000 43.0000 10.0000 3.3199
-111.3000 43.0000 11.0000 3.3406
-111.3000 43.0000 12.0000 3.3560
-111.3000 43.0000 13.0000 3.3758
-111.3000 43.0000 14.0000 3.3932
-111.3000 43.0000 15.0000 3.4112
-111.3000 43.0000 16.0000 3.4319
-111.3000 43.0000 17.0000 3.4534
-111.3000 43.0000 18.0000 3.4737
-111.3000 43.0000 19.0000 3.4983
-111.3000 43.0000 20.0000 3.5222
-111.3000 43.0000 21.0000 3.5475
-111.3000 43.0000 22.0000 3.5734
-111.3000 43.0000 23.0000 3.6010
-111.3000 43.0000 24.0000 3.6281
