site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
MAWY 99MAR13 1999.1951 51250 1000 6 -110.7    844  0.049352   4981991  0.424322  1824  0.248794  0.0000 0.001273 0.001637 0.006376  0.019993 -0.184792 -0.064276  44.9734283674 -110.6892998655  1824.24879
MAWY 99MAR14 1999.1978 51251 1001 0 -110.7    844  0.050575   4981991  0.423165  1824  0.245996  0.0000 0.001309 0.001622 0.006425  0.064005 -0.212586 -0.059308  44.9734283568 -110.6892998506  1824.24600
MAWY 99MAR15 1999.2005 51252 1001 1 -110.7    844  0.050009   4981991  0.423035  1824  0.249124  0.0000 0.001352 0.001655 0.006591  0.019356 -0.195143 -0.140136  44.9734283554 -110.6892998583  1824.24912
MAWY 99MAR16 1999.2033 51253 1001 2 -110.7    844  0.051426   4981991  0.425153  1824  0.249472  0.0000 0.001365 0.001760 0.007055  0.014283 -0.242161 -0.054316  44.9734283742 -110.6892998408  1824.24947
MAWY 99MAR17 1999.2060 51254 1001 3 -110.7    844  0.051161   4981991  0.421802  1824  0.240283  0.0000 0.001298 0.001600 0.006370  0.042833 -0.196901 -0.066791  44.9734283438 -110.6892998447  1824.24028
MAWY 99MAR18 1999.2088 51255 1001 4 -110.7    844  0.053275   4981991  0.423186  1824  0.236830  0.0000 0.001295 0.001708 0.006553  0.003192 -0.149376 -0.009483  44.9734283560 -110.6892998184  1824.23683
MAWY 99MAR19 1999.2115 51256 1001 5 -110.7    844  0.048272   4981991  0.426308  1824  0.238793  0.0000 0.001398 0.001820 0.007251 -0.019108 -0.192999 -0.216234  44.9734283839 -110.6892998824  1824.23879
MAWY 99MAR20 1999.2142 51257 1001 6 -110.7    844  0.048144   4981991  0.422090  1824  0.233233  0.0000 0.001378 0.001755 0.006916  0.035223 -0.194474 -0.133315  44.9734283457 -110.6892998845  1824.23323
MAWY 99MAR21 1999.2170 51258 1002 0 -110.7    844  0.045827   4981991  0.424982  1824  0.239737  0.0000 0.001421 0.001723 0.007009  0.041929 -0.206634 -0.136762  44.9734283715 -110.6892999145  1824.23974
MAWY 99MAR22 1999.2197 51259 1002 1 -110.7    844  0.049898   4981991  0.422694  1824  0.249289  0.0000 0.001396 0.001767 0.006948  0.070088 -0.216853 -0.065951  44.9734283507 -110.6892998634  1824.24929
MAWY 99MAR23 1999.2225 51260 1002 2 -110.7    844  0.052449   4981991  0.422763  1824  0.244675  0.0000 0.001317 0.001758 0.006722 -0.065567 -0.178369 -0.108156  44.9734283510 -110.6892998316  1824.24468
MAWY 99MAR24 1999.2252 51261 1002 3 -110.7    844  0.051142   4981991  0.422061  1824  0.227740  0.0000 0.001397 0.001773 0.006994  0.009057 -0.260008 -0.103940  44.9734283445 -110.6892998487  1824.22774
