site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
LKWY 99APR09 1999.2690 51277 1004 5 -110.4    -17 -0.375180   4936612  0.449178  2424  0.383671  0.0000 0.001033 0.001497 0.005695  0.029027 -0.076823 -0.435434  44.5650769647 -110.4002185786  2424.38367
LKWY 99APR10 1999.2717 51278 1004 6 -110.4    -17 -0.374175   4936612  0.448681  2424  0.390146  0.0000 0.001008 0.001351 0.005250  0.092401 -0.205039 -0.395472  44.5650769600 -110.4002185665  2424.39015
LKWY 99APR11 1999.2745 51279 1005 0 -110.4    -17 -0.374188   4936612  0.448351  2424  0.393577  0.0000 0.000988 0.001389 0.005198  0.060960 -0.123131 -0.420372  44.5650769568 -110.4002185671  2424.39358
LKWY 99APR12 1999.2772 51280 1005 1 -110.4    -17 -0.375314   4936612  0.447112  2424  0.378422  0.0000 0.001249 0.001929 0.007153  0.030807 -0.105292 -0.383314  44.5650769454 -110.4002185818  2424.37842
LKWY 99APR16 1999.2882 51284 1005 5 -110.4    -17 -0.372869   4936612  0.449832  2424  0.382025  0.0000 0.001015 0.001436 0.005766  0.029016 -0.096166 -0.455888  44.5650769689 -110.4002185532  2424.38203
LKWY 99APR17 1999.2909 51285 1005 6 -110.4    -17 -0.375483   4936612  0.450762  2424  0.392068  0.0000 0.001219 0.001665 0.006179  0.151469 -0.094420 -0.348053  44.5650769771 -110.4002185866  2424.39207
LKWY 99APR18 1999.2936 51286 1006 0 -110.4    -17 -0.373942   4936612  0.447882  2424  0.385202  0.0000 0.001173 0.001727 0.006558  0.079497 -0.108394 -0.466794  44.5650769509 -110.4002185677  2424.38520
LKWY 99APR20 1999.2991 51288 1006 2 -110.4    -17 -0.377601   4936612  0.446355  2424  0.395823  0.0000 0.001078 0.001613 0.005750  0.097749 -0.198919 -0.423451  44.5650769367 -110.4002186148  2424.39582
LKWY 99APR23 1999.3073 51291 1006 5 -110.4    -17 -0.374401   4936612  0.450657  2424  0.399185  0.0000 0.001048 0.001548 0.005646  0.030288 -0.185061 -0.356976  44.5650769747 -110.4002185761  2424.39918
LKWY 99APR24 1999.3101 51292 1006 6 -110.4    -17 -0.374322   4936612  0.452090  2424  0.394890  0.0000 0.001009 0.001468 0.005536  0.070241 -0.148266 -0.407171  44.5650769874 -110.4002185756  2424.39489
LKWY 99APR26 1999.3155 51294 1007 1 -110.4    -17 -0.373891   4936612  0.451220  2424  0.398429  0.0000 0.001067 0.001412 0.005778  0.066948 -0.243338 -0.418561  44.5650769791 -110.4002185712  2424.39843
LKWY 99APR28 1999.3210 51296 1007 3 -110.4    -17 -0.371865   4936612  0.451036  2424  0.398594  0.0000 0.000955 0.001396 0.005155  0.054880 -0.075628 -0.435786  44.5650769770 -110.4002185468  2424.39859
LKWY 99APR29 1999.3238 51297 1007 4 -110.4    -17 -0.372839   4936612  0.451086  2424  0.398391  0.0000 0.001021 0.001476 0.005733  0.083556 -0.150889 -0.461060  44.5650769772 -110.4002185596  2424.39839
LKWY 99APR30 1999.3265 51298 1007 5 -110.4    -17 -0.375137   4936612  0.449422  2424  0.403455  0.0000 0.000999 0.001517 0.005689  0.043168 -0.101391 -0.456692  44.5650769620 -110.4002185890  2424.40345
LKWY 99MAY03 1999.3347 51301 1008 1 -110.4    -17 -0.375660   4936612  0.450957  2424  0.412321  0.0000 0.001450 0.002186 0.008171 -0.089468  0.069686 -0.470043  44.5650769751 -110.4002185972  2424.41232
LKWY 99MAY04 1999.3374 51302 1008 2 -110.4    -17 -0.376939   4936612  0.449718  2424  0.398930  0.0000 0.001066 0.001381 0.005357  0.072684 -0.117743 -0.388881  44.5650769637 -110.4002186138  2424.39893
LKWY 99MAY08 1999.3484 51306 1008 6 -110.4    -17 -0.377404   4936612  0.448623  2424  0.405341  0.0000 0.001076 0.001491 0.005538  0.080558 -0.136539 -0.403616  44.5650769529 -110.4002186217  2424.40534
LKWY 99MAY12 1999.3593 51310 1009 3 -110.4    -17 -0.374470   4936612  0.451831  2424  0.398717  0.0000 0.001064 0.001471 0.005677  0.036731 -0.012870 -0.443365  44.5650769809 -110.4002185869  2424.39872
LKWY 99MAY13 1999.3621 51311 1009 4 -110.4    -17 -0.375142   4936612  0.450065  2424  0.399806  0.0000 0.001157 0.001809 0.006529  0.048223 -0.188046 -0.413898  44.5650769648 -110.4002185959  2424.39981
LKWY 99MAY14 1999.3648 51312 1009 5 -110.4    -17 -0.374587   4936612  0.450340  2424  0.394908  0.0000 0.001052 0.001473 0.005520  0.072110 -0.095051 -0.364506  44.5650769670 -110.4002185894  2424.39491
LKWY 99MAY15 1999.3676 51313 1009 6 -110.4    -17 -0.375209   4936612  0.452687  2424  0.393895  0.0000 0.001049 0.001497 0.005914  0.052609 -0.063719 -0.491223  44.5650769879 -110.4002185978  2424.39390
LKWY 99MAY16 1999.3703 51314 1010 0 -110.4    -17 -0.376903   4936612  0.451707  2424  0.392074  0.0000 0.001384 0.002006 0.007783 -0.011418 -0.073174 -0.353216  44.5650769788 -110.4002186196  2424.39207
LKWY 99MAY18 1999.3758 51316 1010 2 -110.4    -17 -0.376080   4936612  0.450787  2424  0.395026  0.0000 0.001033 0.001453 0.005549  0.042937 -0.110186 -0.435128  44.5650769701 -110.4002186103  2424.39503
LKWY 99MAY20 1999.3812 51318 1010 4 -110.4    -17 -0.376233   4936612  0.448517  2424  0.397385  0.0000 0.001639 0.002716 0.009351  0.086728  0.068791 -0.425698  44.5650769492 -110.4002186132  2424.39739
LKWY 99MAY21 1999.3840 51319 1010 5 -110.4    -17 -0.378604   4936612  0.449688  2424  0.402150  0.0000 0.001288 0.001890 0.007745  0.056825 -0.095528 -0.447279  44.5650769595 -110.4002186436  2424.40215
LKWY 99MAY22 1999.3867 51320 1010 6 -110.4    -17 -0.374146   4936612  0.446748  2424  0.391890  0.0000 0.001038 0.001441 0.005999  0.037326 -0.008036 -0.455028  44.5650769328 -110.4002185880  2424.39189
LKWY 99MAY24 1999.3922 51322 1011 1 -110.4    -17 -0.374149   4936612  0.452026  2424  0.384929  0.0000 0.001476 0.002334 0.008458  0.095470  0.050824 -0.415510  44.5650769798 -110.4002185891  2424.38493
LKWY 99MAY26 1999.3977 51324 1011 3 -110.4    -17 -0.377642   4936612  0.448131  2424  0.386205  0.0000 0.001088 0.001440 0.005788  0.037261 -0.148242 -0.464042  44.5650769443 -110.4002186341  2424.38621
LKWY 99MAY28 1999.4031 51326 1011 5 -110.4    -17 -0.375883   4936612  0.447437  2424  0.392412  0.0000 0.001207 0.001682 0.006409  0.094745 -0.089042 -0.444576  44.5650769376 -110.4002186130  2424.39241
LKWY 99MAY30 1999.4086 51328 1012 0 -110.4    -17 -0.374237   4936612  0.450103  2424  0.388492  0.0000 0.001240 0.001904 0.007000  0.110883 -0.088617 -0.458130  44.5650769611 -110.4002185933  2424.38849
LKWY 99JUN03 1999.4196 51332 1012 4 -110.4    -17 -0.377007   4936612  0.450947  2424  0.403321  0.0000 0.001107 0.001502 0.005702  0.092230 -0.094417 -0.411377  44.5650769678 -110.4002186303  2424.40332
LKWY 99JUN04 1999.4223 51333 1012 5 -110.4    -17 -0.376226   4936612  0.450382  2424  0.398578  0.0000 0.001099 0.001536 0.005891  0.027881 -0.165063 -0.376752  44.5650769625 -110.4002186210  2424.39858
LKWY 99JUN05 1999.4251 51334 1012 6 -110.4    -17 -0.377879   4936612  0.449064  2424  0.395372  0.0000 0.001040 0.001441 0.005776  0.056317 -0.079939 -0.453899  44.5650769504 -110.4002186423  2424.39537
LKWY 99JUN08 1999.4333 51337 1013 2 -110.4    -17 -0.375389   4936612  0.451611  2424  0.399272  0.0000 0.001234 0.001835 0.006862  0.195670 -0.223079 -0.504846  44.5650769726 -110.4002186125  2424.39927
LKWY 99JUN09 1999.4360 51338 1013 3 -110.4    -17 -0.380742   4936612  0.450970  2424  0.393854  0.0000 0.001075 0.001469 0.005612 -0.029000 -0.125304 -0.404381  44.5650769666 -110.4002186804  2424.39385
LKWY 99JUN12 1999.4442 51341 1013 6 -110.4    -17 -0.376665   4936612  0.452180  2424  0.394172  0.0000 0.001065 0.001495 0.006178  0.065639 -0.130465 -0.479517  44.5650769768 -110.4002186307  2424.39417
LKWY 99JUN14 1999.4497 51343 1014 1 -110.4    -17 -0.378499   4936612  0.450909  2424  0.386569  0.0000 0.001354 0.002079 0.007271  0.083523 -0.058722 -0.319899  44.5650769649 -110.4002186548  2424.38657
LKWY 99JUN16 1999.4552 51345 1014 3 -110.4    -17 -0.375175   4936612  0.451186  2424  0.386875  0.0000 0.001243 0.001658 0.006364  0.079045 -0.111528 -0.365174  44.5650769669 -110.4002186140  2424.38688
LKWY 99JUN17 1999.4579 51346 1014 4 -110.4    -17 -0.376593   4936612  0.448643  2424  0.391661  0.0000 0.001053 0.001537 0.005907  0.064677 -0.191384 -0.454084  44.5650769438 -110.4002186324  2424.39166
LKWY 99JUN18 1999.4606 51347 1014 5 -110.4    -17 -0.376860   4936612  0.448962  2424  0.395096  0.0000 0.001091 0.001555 0.006032 -0.053942 -0.031036 -0.461856  44.5650769465 -110.4002186363  2424.39510
LKWY 99JUN19 1999.4634 51348 1014 6 -110.4    -17 -0.378007   4936612  0.450368  2424  0.385241  0.0000 0.001088 0.001499 0.005822  0.057742 -0.141936 -0.413981  44.5650769589 -110.4002186512  2424.38524
