site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HVWY 04NOV14 2004.8706 53323 1297 0 -110.5  -2854 -0.380252   4942004  0.698589  2406  0.823561  0.0000 0.000764 0.001014 0.003192  0.022020 -0.041358 -0.034674  44.6136012107 -110.5359616350  2406.82356
HVWY 04NOV15 2004.8734 53324 1297 1 -110.5  -2854 -0.379639   4942004  0.699180  2406  0.826510  0.0000 0.000769 0.001006 0.003189  0.013941 -0.024435 -0.026365  44.6136012158 -110.5359616278  2406.82651
HVWY 04NOV16 2004.8761 53325 1297 2 -110.5  -2854 -0.380351   4942004  0.699580  2406  0.825645  0.0000 0.000769 0.000982 0.003176 -0.011832  0.001569 -0.017616  44.6136012192 -110.5359616373  2406.82565
HVWY 04NOV17 2004.8789 53326 1297 3 -110.5  -2854 -0.380758   4942004  0.700768  2406  0.826524  0.0000 0.000768 0.000977 0.003184 -0.012631  0.018812 -0.012798  44.6136012296 -110.5359616429  2406.82652
HVWY 04NOV18 2004.8816 53327 1297 4 -110.5  -2854 -0.381109   4942004  0.700474  2406  0.826000  0.0000 0.000790 0.000989 0.003277  0.034451 -0.032607  0.008417  44.6136012268 -110.5359616479  2406.82600
HVWY 04NOV19 2004.8843 53328 1297 5 -110.5  -2854 -0.380390   4942004  0.700672  2406  0.826088  0.0000 0.000818 0.001017 0.003312  0.049808 -0.069050 -0.016407  44.6136012283 -110.5359616393  2406.82609
HVWY 04NOV20 2004.8871 53329 1297 6 -110.5  -2854 -0.379960   4942004  0.702956  2406  0.828150  0.0000 0.000765 0.001003 0.003227  0.005985 -0.053325 -0.041829  44.6136012486 -110.5359616344  2406.82815
HVWY 04NOV21 2004.8898 53330 1298 0 -110.5  -2854 -0.380213   4942004  0.701956  2406  0.832619  0.0000 0.000782 0.001031 0.003320 -0.009775 -0.049185  0.028315  44.6136012394 -110.5359616381  2406.83262
HVWY 04NOV22 2004.8925 53331 1298 1 -110.5  -2854 -0.380473   4942004  0.701151  2406  0.834356  0.0000 0.000790 0.001020 0.003338  0.033834  0.002341 -0.032477  44.6136012319 -110.5359616419  2406.83436
HVWY 04NOV23 2004.8953 53332 1298 2 -110.5  -2854 -0.379378   4942004  0.701340  2406  0.833588  0.0000 0.000766 0.001010 0.003181  0.045574  0.018620 -0.038509  44.6136012334 -110.5359616287  2406.83359
HVWY 04NOV24 2004.8980 53333 1298 3 -110.5  -2854 -0.381932   4942004  0.701515  2406  0.829585  0.0000 0.000788 0.001036 0.003307  0.013871 -0.019519 -0.027202  44.6136012347 -110.5359616614  2406.82958
HVWY 04NOV25 2004.9008 53334 1298 4 -110.5  -2854 -0.384106   4942004  0.701267  2406  0.835652  0.0000 0.000756 0.000992 0.003145 -0.005592 -0.023864 -0.013202  44.6136012323 -110.5359616893  2406.83565
HVWY 04NOV26 2004.9035 53335 1298 5 -110.5  -2854 -0.382248   4942004  0.702006  2406  0.830177  0.0000 0.000769 0.001003 0.003237  0.022472 -0.029216 -0.012260  44.6136012387 -110.5359616664  2406.83018
HVWY 04NOV27 2004.9062 53336 1298 6 -110.5  -2854 -0.381063   4942004  0.700861  2406  0.833597  0.0000 0.000780 0.001006 0.003277  0.049684  0.001128 -0.055239  44.6136012282 -110.5359616520  2406.83360
HVWY 04NOV28 2004.9090 53337 1299 0 -110.5  -2854 -0.380409   4942004  0.703070  2406  0.831422  0.0000 0.000728 0.000959 0.003018 -0.005980 -0.008066  0.001539  44.6136012478 -110.5359616443  2406.83142
HVWY 04NOV29 2004.9117 53338 1299 1 -110.5  -2854 -0.381368   4942004  0.700734  2406  0.827430  0.0000 0.000773 0.000986 0.003193  0.039816  0.012000 -0.052372  44.6136012265 -110.5359616569  2406.82743
HVWY 04NOV30 2004.9144 53339 1299 2 -110.5  -2854 -0.380030   4942004  0.701343  2406  0.829670  0.0000 0.000775 0.000988 0.003150  0.017789 -0.007060 -0.039471  44.6136012318 -110.5359616405  2406.82967
HVWY 04DEC01 2004.9172 53340 1299 3 -110.5  -2854 -0.380398   4942004  0.700145  2406  0.828176  0.0000 0.000766 0.000997 0.003097  0.068415 -0.058444 -0.083472  44.6136012208 -110.5359616457  2406.82818
HVWY 04DEC02 2004.9199 53341 1299 4 -110.5  -2854 -0.382070   4942004  0.700984  2406  0.828755  0.0000 0.000799 0.001011 0.003258  0.087348 -0.058488 -0.067747  44.6136012281 -110.5359616673  2406.82875
HVWY 04DEC03 2004.9227 53342 1299 5 -110.5  -2854 -0.380013   4942004  0.700675  2406  0.833917  0.0000 0.000757 0.000965 0.003086 -0.004352 -0.004935 -0.025659  44.6136012251 -110.5359616419  2406.83392
HVWY 04DEC04 2004.9254 53343 1299 6 -110.5  -2854 -0.381183   4942004  0.701970  2406  0.835913  0.0000 0.000781 0.001001 0.003248  0.068473  0.007857 -0.031395  44.6136012365 -110.5359616571  2406.83591
HVWY 04DEC05 2004.9281 53344 1300 0 -110.5  -2854 -0.380558   4942004  0.703397  2406  0.837185  0.0000 0.000747 0.000979 0.003105  0.011697 -0.005242 -0.029668  44.6136012491 -110.5359616498  2406.83719
HVWY 04DEC06 2004.9309 53345 1300 1 -110.5  -2854 -0.381615   4942004  0.701335  2406  0.834867  0.0000 0.000743 0.000973 0.003100  0.033792 -0.016925  0.003864  44.6136012303 -110.5359616636  2406.83487
HVWY 04DEC07 2004.9336 53346 1300 2 -110.5  -2854 -0.381094   4942004  0.700654  2406  0.838085  0.0000 0.000756 0.001018 0.003334 -0.005319  0.008237  0.074752  44.6136012240 -110.5359616576  2406.83809
HVWY 04DEC08 2004.9363 53347 1300 3 -110.5  -2854 -0.381740   4942004  0.700095  2406  0.836787  0.0000 0.000749 0.000981 0.003067  0.036191 -0.015442 -0.006393  44.6136012187 -110.5359616662  2406.83679
HVWY 04DEC09 2004.9391 53348 1300 4 -110.5  -2854 -0.380924   4942004  0.700395  2406  0.841461  0.0000 0.000765 0.000984 0.003147 -0.020442 -0.025492 -0.001332  44.6136012211 -110.5359616565  2406.84146
HVWY 04DEC10 2004.9418 53349 1300 5 -110.5  -2854 -0.383281   4942004  0.701526  2406  0.827878  0.0000 0.000809 0.001048 0.003452  0.052787 -0.062844 -0.027648  44.6136012311 -110.5359616867  2406.82788
HVWY 04DEC11 2004.9446 53350 1300 6 -110.5  -2854 -0.383659   4942004  0.697172  2406  0.830173  0.0000 0.000775 0.001029 0.003360  0.057605  0.008252  0.038995  44.6136011917 -110.5359616920  2406.83017
HVWY 04DEC12 2004.9473 53351 1301 0 -110.5  -2854 -0.380033   4942004  0.702612  2406  0.828307  0.0000 0.000763 0.000996 0.003208  0.034027 -0.017950 -0.004200  44.6136012404 -110.5359616468  2406.82831
HVWY 04DEC13 2004.9500 53352 1301 1 -110.5  -2854 -0.381556   4942004  0.702637  2406  0.828138  0.0000 0.000761 0.000993 0.003162  0.048774 -0.048380 -0.013504  44.6136012404 -110.5359616665  2406.82814
HVWY 04DEC14 2004.9528 53353 1301 2 -110.5  -2854 -0.382076   4942004  0.701201  2406  0.824446  0.0000 0.000756 0.001012 0.003183 -0.023679  0.061381  0.012345  44.6136012272 -110.5359616736  2406.82445
HVWY 04DEC15 2004.9555 53354 1301 3 -110.5  -2854 -0.384332   4942004  0.703017  2406  0.827045  0.0000 0.000759 0.001007 0.003191  0.014805  0.028651 -0.009696  44.6136012434 -110.5359617026  2406.82705
HVWY 04DEC16 2004.9582 53355 1301 4 -110.5  -2854 -0.382653   4942004  0.700321  2406  0.823934  0.0000 0.000780 0.001052 0.003277  0.046764 -0.080600  0.018000  44.6136012189 -110.5359616819  2406.82393
HVWY 04DEC17 2004.9610 53356 1301 5 -110.5  -2854 -0.383446   4942004  0.700627  2406  0.823277  0.0000 0.000762 0.000984 0.003201 -0.008195 -0.055584  0.012373  44.6136012214 -110.5359616924  2406.82328
HVWY 04DEC18 2004.9637 53357 1301 6 -110.5  -2854 -0.383695   4942004  0.700288  2406  0.822139  0.0000 0.000749 0.000995 0.003198 -0.007131  0.017059  0.032395  44.6136012181 -110.5359616961  2406.82214
